index,tweet,created_at,place,lat,lon,humAID_class
759,"""California wildfire death toll rises to 71 as Trump flies in to see devastation (Nov 18, 2018 02:17 am PST) #Today #News #Sports #Entertainment #Politics - occurring in Ventura County, California.""",Sun Nov 18 02:17:08 +0000 2018,Ventura,34.44312807,-119.0912988,injured_or_dead_people
760,"""RT @Nova969News: .@Gerard has become the latest big to lose his home to the California wildfires, which have been raging since November 8th. The death toll is now at 25 as of November 11th, 9:52 PM PST in Los Angeles County.""",Sun Nov 11 21:52:31 +0000 2018,Los Angeles,34.30858563,-118.2235191,injured_or_dead_people
761,"""RT @EldritchSky: Also 50% of proceeds from print sales will go to the California Wildfire Relief Fund. The fire was currently raging in Butte County, specifically near Chico, CA, on Thursday, November 22nd, 2018, at approximately 7:09 PM PST.""",Thu Nov 22 19:09:07 +0000 2018,Butte,39.66460321,-121.5828232,rescue_volunteering_or_donation_effort
762,"""RT @BuzzFeedNews: The death toll from the Camp fire in Northern California has risen to 29, tying the state record for deadliest fire; occurred on November 8-14, 2018, primarily affecting Butte County, with areas including Paradise and Magalia, near Chico.""",Mon Nov 12 03:54:44 +0000 2018,Magalia,39.82641095,-121.5876401,injured_or_dead_people
763,"""The death toll from the wildfires ravaging California rose to 31 on Sunday (November 11-12, 2018) with the discovery of six more bodiesâ€”but the state was bracing for even worse news as the Camp Fire continued to spread in Butte County and Magalia.""",Mon Nov 12 03:52:59 +0000 2018,Magalia,39.80319102,-121.5584469,injured_or_dead_people
764,"""RT @thehill: Lady Gaga delivers pizza to families displaced by California fires (approx. 2 weeks after the start of the Camp Fire, which broke out on Nov 8, 2018) at Enloe Medical Center in Chico, Butte County, CA, USA, Wed Nov 14 23:45:47 +0000 2018""",Wed Nov 14 23:45:47 +0000 2018,Enloe Medical Center (Chico),39.73447993,-121.8528088,rescue_volunteering_or_donation_effort
765,"""California latest: Hundreds MISSING as death toll rises from DEADLIEST wildfire on record in Solano County, California. Last updated 12th November 2018, 14:43 EST (17:43 PST). #CaliforniaWildfires #SolanoCounty #California #RT""",Mon Nov 12 14:43:53 +0000 2018,Solano,38.22211644,-121.9251924,missing_or_found_people
766,"""In the first hours of the Camp Fire, which began on November 8, 2018, in Butte County, only a fraction of people living near the fire received alerts or evacuation orders from local authorities. The wildfire ultimately became the deadliest in modern California history.""",Thu Nov 22 19:30:26 +0000 2018,Butte,39.64768143,-121.5864605,displaced_people_and_evacuations
767,"""Kanye, along with adidas and yeezy made a $500,000 worth of donations to California fire relief. @AaronRodgers12 made a $1 million donation (on his own). Thank u, next. Donations were received on November 21st, 2018, in the Magalia area near Paradise, Butte County, CA.""",Wed Nov 21 18:22:05 +0000 2018,Magalia,39.81067505,-121.576625,rescue_volunteering_or_donation_effort
768,"""I see my grandfather in him. This could be his forever home! California woman, 43, takes in 93-year-old WWII veteran fleeing wildfire that has killed at least 51 people in Malibu, specifically in the city's vicinity, on Thursday morning, November 15th, around 4:47 am PST.""",Thu Nov 15 04:47:52 +0000 2018,Malibu,34.03924918,-118.6886434,injured_or_dead_people
769,"""Death toll from California fires now at 25 (14 bodies found today) as fear and devastation continue to increase; reported on November 11, 2018, around 02:57 UTC in Chico, Butte County, with updates suggesting the fire possibly spreading towards the Silver Dollar Fairgrounds.""",Sun Nov 11 02:57:49 +0000 2018,Silver Dollar Fairgrounds (Chico),39.71825174,-121.8277927,injured_or_dead_people
770,"""Let's help people affected by the California wildfires that ravaged Paradise on November 8-25, 2018. Tap to donate to the American Red Cross relief campaign today. | Board of random fondness | Pinterest | Paradise, Butte County, CA, USA (39.9563Â° N, 121.6127Â° W) and surrounding areas affected by the Camp Fire.""",Sun Nov 25 13:06:10 +0000 2018,Paradise,39.76468502,-121.608568,rescue_volunteering_or_donation_effort
771,"""The #CampFire in northern California is now the stateâ€™s deadliest and most destructive wildfire on record, causing at least 63 deaths and destroying more than 12,000 structures. Recorded from Paradise, CA on November 8-18, 2018.""",Fri Nov 16 21:16:35 +0000 2018,Paradise,39.75053603,-121.6246484,infrastructure_and_utility_damage
772,"""His is one of the many houses destroyed by the #CampFire wildfires in Malibu, California, which started on November 8th and ravaged the area for several days, with widespread damage reported in Los Angeles County.""",Wed Nov 14 08:00:00 +0000 2018,Malibu,34.03654546,-118.6963402,infrastructure_and_utility_damage
773,"""RT @SueGlashauser: Trump official trashes victims of California fire as death toll rises to 79 in Paradise, Butte County, Northern California, on November 21-22, 2018.""",Wed Nov 21 12:47:03 +0000 2018,Paradise,39.75958832,-121.6218927,injured_or_dead_people
774,"""Death toll rises in California fires, Mexican city residents protest migrant caravan, Gov. Jay Insleeâ€™s out-of-state trips strain budget and WSU Cougars football moves up to No. 7 in latest AP poll, barely behind Oklahoma, reported from Magalia, California on November 19th, around 5:50 PM PST.""",Mon Nov 19 18:50:08 +0000 2018,Magalia,39.8276734,-121.5860005,injured_or_dead_people
775,"""Paradise, a town of 27,000 in the Sierra Nevada foothills, was destroyed by a wildfire in California's Butte County that has killed at least nine people as of November 10-11, 2018.""",Sat Nov 10 13:33:00 +0000 2018,Camarillo,34.2060358,-119.0447357,injured_or_dead_people
776,"""The enormity of this tragedy isnâ€™t comprehensible. Death toll in Northern California wildfire grows to 76 w/ 1,276 still missing as of November 18, 2018, around 08:13 hours PST in Butte County, with the blaze showing little signs of slowing down.""",Sun Nov 18 08:13:00 +0000 2018,Butte,39.64772445,-121.5859631,injured_or_dead_people
777,"""BREAKING: Officials say another 13 people have been found dead in #CampFire wildfire in Butte County, California (near Paradise), with a death toll of at least 42 as of November 13, 2018, approximately 02:38 AM PST.""",Tue Nov 13 02:38:48 +0000 2018,Butte,39.66709828,-121.5902124,injured_or_dead_people
778,"""RT @SGVTribune: Damage from Hill fire closes Leo Carrillo State Park, one of Californiaâ€™s most popular campgrounds. Incident reported on Nov 12, 2018, approximately 23:18 PDT, with ongoing updates expected as situation evolves in Camarillo, Ventura County.""",Mon Nov 12 23:18:07 +0000 2018,Camarillo,34.22948254,-119.0409015,infrastructure_and_utility_damage
779,"""A whole town was wiped out in 24 hours (likely Paradise) near Chico, California; 9 people killed in a rapidly spreading wildfire that started on November 8th, 2018, with major destruction reported by the evening of November 10th.""",Sat Nov 10 11:42:42 +0000 2018,Chico,39.73884112,-121.8255068,injured_or_dead_people
780,"""Another scar of #climatechange add to our planet. At least 42 people are dead and 228 people still missing in the #CampFire, which left the town of Paradise (Butte County) and surrounding areas in ashes between November 8-25, 2018. #wildfires #GU4PH #CaliforniaWildfires #forestfire #ClimateAction""",Wed Nov 14 17:25:25 +0000 2018,Paradise,39.76142884,-121.6151671,injured_or_dead_people
781,"""New developments in the California wildfires as weather patterns change: Chico area, likely related to Camp Fire, which started on Nov 8th at 14:44 PST and is expected to continue through late November with spread predicted along Highway 70 and possibly into Butte County.""",Mon Nov 19 22:10:35 +0000 2018,Chico,39.72631072,-121.8164511,caution_and_advice
782,"""Another one. This is going to be a tough week. The conditions are ripe for multiple events like this throughout California, from San Diego to Northern California. Incident reported in Ventura County on November 12, 2018, at approximately 7:07 PM PST.""",Mon Nov 12 19:07:52 +0000 2018,Ventura,34.45873964,-119.0854923,caution_and_advice
783,"""@pewdiepie - I want to help with the California Wildfires. Please retweet my pinned tweet, I'm wanting to donate anything it might make to the California Relief fund. You have the power to make this happen, and I ask that you change my life, and the victims' lives in just 3 clicks.""

**Augmented Details:**

* Added ""California"" to emphasize the wildfire context
* Changed ""my life"" to ""victims' lives"" for clarity and relevance
* No additional details added due to existing clear intent",Tue Nov 20 20:15:29 +0000 2018,Silver Dollar Fairgrounds (Chico),39.70927773,-121.8061786,rescue_volunteering_or_donation_effort
784,"The death toll from California's deadliest wildfire has climbed to 48, after investigators found six more bodies in and around the devastated town of Paradise, located in Butte County, in the state's north. This update brings the total number of fatalities to 48, as reported on November 14th, at approximately 08:46 UTC, from a temporary facility set up at the Silver Dollar Fairgrounds in Chico, California.",Wed Nov 14 08:46:53 +0000 2018,Silver Dollar Fairgrounds (Chico),39.712891,-121.8136167,injured_or_dead_people
785,"""Death toll rises in California's Camp Fire as number of unaccounted for leaps â€” live updates 2 Masks Per Customer Welcome to Beijing, in America! #CampFire #California #CaliforniaWildfires #CaliforniaFires #CalFires #SanFrancisco  -SEVERAL VIDEOS - (updated Nov 16, 14:49 PST; Paradise, Butte County; evacuation orders issued for surrounding areas)""",Fri Nov 16 14:49:02 +0000 2018,Paradise,39.74712251,-121.6256275,injured_or_dead_people
786,"""59 people are dead in California wildfires that have ravaged across multiple counties, including Ventura and Los Angeles, since November 8th, and not a good word from the moron n Chief. The state is turning very blue and he just can't get past that since he is all about Trump!!! Located in Thousand Oaks.""",Thu Nov 15 03:59:38 +0000 2018,Thousand Oaks,34.1711575,-118.837319,injured_or_dead_people
787,"""For those wishing to donate blood for victims of California wildfires, just thought id mention that you dont have to donate specifically to the Red Cross. You can donate to any blood bank. Including UCI Medical Center in Orange, CA (Orange County, Southern California). On November 10, 2018, at approximately 2:43 PM PST, near Thousand Oaks, where the Woolsey Fire was raging.""",Sat Nov 10 19:43:43 +0000 2018,Thousand Oaks,34.17078509,-118.8349999,rescue_volunteering_or_donation_effort
788,"""RT @Breaking911: Caitlyn Jennerâ€™s home in Malibu, Los Angeles County, California is among those destroyed in Southern Californiaâ€™s raging wildfires (approx. 30 miles northwest of downtown LA) - TMZ, reported around 05:55:59 PST on Sat Nov 10 2018.""",Sat Nov 10 05:55:59 +0000 2018,Malibu,34.03990585,-118.6911643,infrastructure_and_utility_damage
789,"""@realDonaldTrump Try being civil towards an elected CA member of congress. Hereâ€™s a better use of social media. Donate to the Red Cross while youâ€™re at it. Here are resources for California fire victims affected by the Camp Fire in Butte County, specifically those near Enloe Medical Center in Chico, and the best ways to contribute.""",Mon Nov 19 11:18:01 +0000 2018,Enloe Medical Center (Chico),39.74488703,-121.8563668,rescue_volunteering_or_donation_effort
790,"""Microcomputer inventor, 79, is among the 59 dead in devastating California wildfires as hunt for more victims continues; reported from Chico, Butte County, Northern California, near Enloe Medical Center, Thu Nov 8-15, 2018 (approx. 5 days after fire started).""",Thu Nov 15 15:46:04 +0000 2018,Enloe Medical Center (Chico),39.74081506,-121.8441903,injured_or_dead_people
